Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
149950,아바텍,KOSDAQ,중견기업부,7510,1,650,9.48,7060,7620,7060,12363,91049360,117212325000,15607500,KSQ,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012-11-06,12월,박명섭,http://www.avatec.co.kr,대구광역시
104480,티케이케미칼,KOSDAQ,우량기업부,1289,1,57,4.63,1205,1289,1205,183032,231328087,117164214426,90895434,KSQ,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,이동수,http://www.tkchemi.co.kr,대구광역시
458870,씨어스테크놀로지,KOSDAQ,기술성장기업부,9320,1,740,8.62,8600,9370,8600,43828,395926480,116981657600,12551680,KSQ,의료용 기기 제조업,심전도검사솔루션 입원환자모니터링솔루션,2024-06-19,12월,이영신,http://seerstech.com,경기도
005710,대원산업,KOSDAQ,우량기업부,5830,1,140,2.46,5690,5890,5680,4768,27680430,116819208000,20037600,KSQ,자동차 신품 부품 제조업,자동차시트,1993-06-21,12월,"허재건, 허재명, 김재덕",http://www.dwsu.co.kr,경기도
950190,고스트스튜디오,KOSDAQ,외국기업(소속부없음),8600,1,150,1.78,8450,8650,8390,40224,342588740,116787071200,13579892,KSQ,소프트웨어 개발 및 공급업,"캐주얼게임, 소셜카지노게임",2020-08-18,12월,"손창욱, 최명규 (공동대표)",http://www.ghoststudio.net,홍콩
251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,13430,1,770,6.08,12640,13460,12640,30935,407522080,116783251000,8695700,KSQ,기초 의약물질 제조업,식물세포 유래 유효물질 및 약리물질,2022-02-21,12월,"모상현, 정대현",http://www.biofdnc.com,인천광역시
124500,아이티센,KOSDAQ,투자주의환기종목(소속부없음),5030,1,175,3.6,4855,5150,4855,107931,544765540,116718770810,23204527,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,2014-12-23,12월,강진모,http://www.itcen.co.kr,서울특별시
476080,M83,KOSDAQ,중견기업부,14990,1,1610,12.03,13350,15860,13350,1499040,22693014550,116697150000,7785000,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",VFX,2024-08-22,12월,"정성진, 김호성",http://m83.co.kr,서울특별시
450140,코오롱모빌리티그룹,KOSPI,,1854,1,47,2.6,1828,1885,1807,80529,148014091,116389021500,62777250,STK,자동차 판매업,수입자동차 유통 및 정비업,2023-01-31,12월,전철원,http://www.kolonmobilitygroup.com/,경기도
012600,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,116119947330,46634517,STK,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,조중환 대표이사,http://www.chunghoict.com,경기도
330860,네패스아크,KOSDAQ,우량기업부,9530,1,700,7.93,8790,9600,8790,41625,388692380,116113948850,12184045,KSQ,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트 서비스,2020-11-17,12월,"이창우, 이병구(각자 대표이사)",http://www.nepesark.co.kr,충청북도
004710,한솔테크닉스,KOSPI,,3605,1,185,5.41,3420,3625,3420,68518,243725300,115756110190,32109878,STK,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조",1988-07-06,12월,유경준,http://www.hansoltechnics.com,서울특별시
003720,삼영,KOSPI,,3400,1,285,9.15,3200,3450,3190,242237,809710835,115600000000,34000000,STK,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,"이석준, 조영한",http://www.sycc.co.kr,서울특별시
033790,피노,KOSDAQ,중견기업부,5060,1,405,8.7,4480,5080,4480,84665,411255805,115483368000,22822800,KSQ,소프트웨어 개발 및 공급업,무선통신시스템용 중계기,2001-06-26,12월,리빈,http://www.seohwa.co.kr,경기도
063160,종근당바이오,KOSPI,,21050,1,1320,6.69,19710,21150,19710,12877,263465740,115479500100,5485962,STK,의약품 제조업,"의약품,원료의약품 제조",2001-12-11,12월,박완갑,http://www.ckdbio.com,서울특별시
065710,서호전기,KOSDAQ,우량기업부,22400,1,500,2.28,21850,22500,21850,12174,271532750,115360000000,5150000,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","항만크레인,구동전기장치",2002-07-16,12월,"이상호, 김승남(각자대표)",http://www.seoho.com,경기도
009070,KCTC,KOSPI,,3840,1,310,8.78,3540,3890,3540,147523,554133315,115200000000,30000000,STK,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,12월,류주환,http://www.kctc.co.kr,서울특별시
086710,선진뷰티사이언스,KOSDAQ,중견기업부,9430,1,990,11.73,8440,9530,8440,97369,898637770,115076930400,12203280,KSQ,기타 화학제품 제조업,화장품 원료,2021-01-27,12월,이성호,http://sunjinbs.co.kr,서울특별시
299660,셀리드,KOSDAQ,기술성장기업부,5450,1,230,4.41,5220,5870,5220,1873134,10415421650,115011224650,21102977,KSQ,자연과학 및 공학 연구개발업,항암면역치료백신,2019-02-20,12월,강창율,http://www.cellid.co.kr,서울특별시
023900,풍국주정,KOSDAQ,우량기업부,9120,1,270,3.05,8720,9200,8720,10204,92290300,114912000000,12600000,KSQ,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시
014470,부방,KOSDAQ,중견기업부,1913,1,121,6.75,1791,2070,1710,4183567,7980930965,114879973380,60052260,KSQ,부동산 임대 및 공급업,"자회사관리, 부동산임대",1994-02-25,12월,박규원,http://www.bubang.com,서울특별시
099750,이지케어텍,KOSDAQ,벤처기업부,16770,1,370,2.26,16400,17000,16400,2904,48780820,114619193520,6834776,KSQ,소프트웨어 개발 및 공급업,의료정보시스템,2019-03-22,03월,홍우선,http://www.ezcaretech.com,서울특별시
054050,농우바이오,KOSDAQ,우량기업부,7150,1,160,2.29,6970,7190,6970,12552,89275230,114618511150,16030561,KSQ,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",2002-04-02,12월,양현구,http://www.nongwoobio.co.kr,경기도
064290,인텍플러스,KOSDAQ,우량기업부,8890,1,490,5.83,8360,8930,8360,35161,306139940,114360622180,12863962,KSQ,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",2011-01-05,12월,이상윤,http://www.intekplus.com,대전광역시
120030,조선선재,KOSPI,,90900,1,1700,1.91,88800,90900,88800,922,83313200,114320475900,1257651,STK,기타 금속 가공제품 제조업,용접재료,2010-02-19,12월,장원영,http://www.chosunwelding.com,경상북도
019440,세아특수강,KOSPI,,13330,1,170,1.29,13010,13540,13010,3968,52738250,114238100000,8570000,STK,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,이강현,http://www.seahsp.co.kr,경상북도
002210,동성제약,KOSPI,,4370,1,10,0.23,4310,4370,4280,33429,144712180,114061238900,26100970,STK,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,나원균,http://dongsung-pharm.co.kr,서울특별시
014580,태경비케이,KOSPI,,4135,1,200,5.08,3945,4145,3945,107850,439984620,114056118500,27583100,STK,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",1991-03-07,12월,"김민정,정구일 (각자 대표이사)",http://www.bkmp.co.kr,서울특별시
302550,리메드,KOSDAQ,기술성장기업부,3720,1,205,5.83,3550,3745,3525,51853,190576065,113973657600,30638080,KSQ,의료용 기기 제조업,자기장 치료기기,2019-12-06,12월,이근용,http://remed.kr,대전광역시
012800,대창,KOSPI,,1250,1,94,8.13,1146,1267,1146,1715176,2100867583,113925623750,91140499,STK,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 조경호",http://www.brassone.com,경기도
004830,덕성,KOSPI,,7260,1,640,9.67,6670,7740,6620,3228169,23490102600,113836800000,15680000,STK,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,"이봉근, 김성진 (각자대표이사)",http://www.duksung21.com,경기도
195990,에이비프로바이오,KOSDAQ,중견기업부,399,1,24,6.4,375,400,374,763249,299009351,113591198679,284689721,KSQ,특수 목적용 기계 제조업,소형 머시닝센터,2015-04-13,12월,이재용,http://www.abprobio.co.kr,대구광역시
043610,지니뮤직,KOSDAQ,우량기업부,1954,1,154,8.56,1803,1970,1803,160455,308065117,113557565852,58115438,KSQ,영상·오디오물 제공 서비스업,디지털 음악 서비스 및 음원유통,2000-07-20,12월,Seo In Wook,http://www.geniemusic.co.kr,서울특별시
396470,워트,KOSDAQ,중견기업부,7040,1,380,5.71,6600,7190,6600,214390,1492532580,113484800000,16120000,KSQ,특수 목적용 기계 제조업,초정밀 온습도 제어장비,2023-10-26,12월,박승배,http://wot.co.kr,경기도
058400,KNN,KOSDAQ,우량기업부,854,2,-30,-3.39,875,893,831,2663041,2278268909,113094980880,132429720,KSQ,텔레비전 방송업,방송프로그램 제작 및 송출,2010-11-03,12월,이오상,http://www.knn.co.kr,부산광역시
065450,빅텍,KOSDAQ,벤처기업부,3940,1,190,5.07,3750,3960,3750,342266,1332597270,112892032000,28652800,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류,2003-02-05,12월,임만규,http://www.victek.co.kr,인천광역시
060570,드림어스컴퍼니,KOSDAQ,중견기업부,1492,1,69,4.85,1395,1528,1395,72306,106673641,112827386916,75621573,KSQ,영상·오디오물 제공 서비스업,온라인 음악 서비스,2003-12-19,12월,김동훈,http://dreamuscompany.com,서울특별시
255440,야스,KOSDAQ,벤처기업부,8630,1,310,3.73,8120,8860,8120,8716,74229670,112690540000,13058000,KSQ,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,강경인,http://www.yasoled.com,경기도
033290,코웰패션,KOSDAQ,우량기업부,2005,1,155,8.38,1831,2010,1830,159685,312077543,112593383505,56156301,KSQ,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",1997-10-13,12월,최용석,http://www.cowellfashion.co.kr,전북특별자치도
069510,에스텍,KOSDAQ,중견기업부,10310,1,150,1.48,10160,10330,10160,2200,22597930,112482100000,10910000,KSQ,영상 및 음향기기 제조업,스피커 및 스피커시스템,2003-11-14,12월,노광석,http://www.estec.co.kr,경상남도
264450,유비쿼스,KOSDAQ,우량기업부,7530,1,180,2.45,7260,7540,7200,18056,134149260,112335423990,14918383,KSQ,통신 및 방송 장비 제조업,"스위치, FTTH",2017-03-31,12월,"이상근, 이정길(공동대표)",http://www.ubiquoss.com,경기도
016710,대성홀딩스,KOSPI,,6960,1,180,2.65,6780,6960,6770,19791,136947050,111982634640,16089459,STK,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대",1999-12-22,12월,대표이사 김영훈 대표이사 김정주,http://www.daesung-holdings.com,대구광역시
058850,KTcs,KOSPI,,2620,1,165,6.72,2460,2625,2460,378508,975043765,111834700000,42685000,STK,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,김현수,http://www.ktcs.co.kr,대전광역시
067000,조이시티,KOSDAQ,우량기업부,1599,1,109,7.32,1490,1602,1490,189108,297021153,111775610154,69903446,KSQ,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구),2008-05-30,12월,조성원,http://www.joycity.com,경기도
012610,경인양행,KOSPI,,2685,1,120,4.68,2520,2690,2520,64407,170725185,111739940025,41616365,STK,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,"김흥준,조성용 (각자대표이사)",http://www.kyungin.co.kr,인천광역시
094820,일진파워,KOSDAQ,우량기업부,7410,1,300,4.22,7110,7500,7110,97281,715204090,111733233690,15078709,KSQ,전기 및 통신 공사업,"열교환기,압력용기",2007-11-06,12월,이광섭,http://ijeng.com,울산광역시
108380,대양전기공업,KOSDAQ,우량기업부,11670,1,570,5.14,11130,11690,11130,25429,291967170,111650776110,9567333,KSQ,선박 및 보트 건조업,"해상용 조명등기구, (함정용)전자시스템, 배전반류 등",2011-07-08,12월,서영우,http://daeyang.co.kr,부산광역시
052220,iMBC,KOSDAQ,중견기업부,4850,1,580,13.58,5150,5340,4310,17642455,87738968185,111550000000,23000000,KSQ,영상·오디오물 제공 서비스업,"디지털콘텐츠,웹에이젼시",2005-01-21,12월,이선태,http://corp.imbc.com,서울특별시
101670,하이드로리튬,KOSDAQ,투자주의환기종목(소속부없음),2055,1,64,3.21,2015,2075,2000,860119,1756602240,111319288350,54169970,KSQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","영구앵커,교량용케이블,타이케이블",2008-07-15,12월,전 웅,,경기도
356860,티엘비,KOSDAQ,우량기업부,11290,1,570,5.32,10650,11400,10650,58814,652884010,111010392700,9832630,KSQ,전자부품 제조업,SSD Module / DRAM Module PCB,2020-12-14,12월,백성현,http://www.tlbpcb.com,경기도
014160,대영포장,KOSPI,,1023,1,24,2.4,997,1055,995,1349402,1384657511,110887623627,108394549,STK,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",1990-03-06,12월,"강병은,손용수",http://www.dypc.co.kr,경기도
333430,일승,KOSDAQ,중견기업부,3600,1,205,6.04,3425,3620,3425,556661,1981231440,110616289200,30726747,KSQ,선박 및 보트 건조업,환경장비,2019-11-06,12월,김성욱,http://ilseung.co.kr,부산광역시
248170,샘표식품,KOSPI,,24200,1,1700,7.56,22400,24600,22400,19745,464479350,110552521200,4568286,STK,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
900250,크리스탈신소재,KOSDAQ,외국기업(소속부없음),846,1,47,5.88,799,846,797,652418,538784908,110521443384,130640004,KSQ,기타 금융업,"합성운모 플레이크, 파우더, 테이프",2016-01-28,12월,다이중치우 (DAI ZHONG QIU),http://www.crystalnewmaterial.com,케이맨 제도
217730,강스템바이오텍,KOSDAQ,기술성장기업부,1969,1,57,2.98,1910,2025,1910,417682,824509879,110370619381,56054149,KSQ,기초 의약물질 제조업,줄기세포치료제,2015-12-21,12월,나종천,http://www.kangstem.com,서울특별시
013580,계룡건설,KOSPI,,12340,1,340,2.83,12000,12470,12000,20294,249683700,110207392380,8930907,STK,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1996-01-30,12월,"오태식, 윤길호",http://www.krcon.co.kr,대전광역시
034590,인천도시가스,KOSPI,,25150,1,150,0.6,25000,25200,24850,2662,66624950,110025063100,4374754,STK,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사,2006-11-07,12월,정진혁,http://www.icgas.co.kr,인천광역시
351870,차이커뮤니케이션,KOSDAQ,중견기업부,9870,1,810,8.94,9150,10490,9140,983701,9814009280,109863848430,11131089,KSQ,광고업,"광고대행, 광고물 작성",2024-09-27,12월,최영섭,http://www.artistchai.co.kr,서울특별시
168360,펨트론,KOSDAQ,벤처기업부,5160,1,310,6.39,4850,5240,4850,297167,1506562010,109847545440,21288284,KSQ,특수 목적용 기계 제조업,3D 정밀측정 검사장비,2022-11-24,12월,유영웅,http://www.pemtron.com,서울특별시
131400,이브이첨단소재,KOSDAQ,벤처기업부,1841,1,141,8.29,1698,1845,1698,403750,726216849,109704972762,59589882,KSQ,전자부품 제조업,연성회로기판,2010-12-27,12월,최동락,http://www.actfpc.com,대구광역시
079810,디이엔티,KOSDAQ,중견기업부,4975,1,345,7.45,4610,5020,4610,87228,427101190,109589767650,22028094,KSQ,특수 목적용 기계 제조업,FPD공정검사장비,2005-01-26,12월,배성민,http://www.i-det.com,경기도
083420,그린케미칼,KOSPI,,4565,1,290,6.78,4210,4580,4210,64069,284060480,109560000000,24000000,STK,기타 화학제품 제조업,"비이온계면활성제 제조,도매",2005-10-20,12월,양준화,http://www.korgc.com,충청남도
208370,셀바스헬스케어,KOSDAQ,벤처기업부,4255,1,295,7.45,3920,4270,3920,335440,1393437900,109526099820,25740564,KSQ,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시
054210,이랜텍,KOSDAQ,우량기업부,4330,1,275,6.78,4055,4355,4055,90327,382301740,109510939300,25291210,KSQ,전자부품 제조업,Battery Pack,2002-05-09,12월,"이세용,이해성(각자대표이사)",http://www.elentec.co.kr,경기도
383930,디티앤씨알오,KOSDAQ,중견기업부,8570,1,870,11.3,7240,9250,7130,5773673,48019404250,109443287840,12770512,KSQ,자연과학 및 공학 연구개발업,비임상 및 임상시험 대체 용역,2022-11-11,12월,박채규,http://www.dtncro.com,경기도
002200,한국수출포장,KOSPI,,2735,2,-10,-0.36,2780,2780,2705,126908,346453225,109400000000,40000000,STK,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28,12월,대표이사 회장 허용삼 대표이사 사장 허정훈(각자대표이사),http://www.keppack.co.kr,서울특별시
